filepath,class_name,label_idx,crop_name,disease_name,is_healthy
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Squash___Powdery_mildew\583b5dea-7349-4320-a2ba-5fde5db4449d___UMD_Powd.M 0187.JPG,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___healthy\bd16cdda-2c8d-4577-a597-a46c0222d841___R.S_HL 8281 copy.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Spider_mites Two-spotted_spider_mite\44755960-f542-4f8e-a1a0-94cf3cad8c21___Com.G_SpM_FL 1498.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites Two-Spotted Spider Mite,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___Bacterial_spot\3294ec88-cc8d-4e3a-af08-f2f9d7f4a73b___JR_B.Spot 3196.JPG","Pepper,_bell___Bacterial_spot",18,"Pepper, Bell",Bacterial Spot,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___Bacterial_spot\b5d5a42e-5d4f-4429-8923-aee42e0a0c5d___NREC_B.Spot 9189.JPG","Pepper,_bell___Bacterial_spot",18,"Pepper, Bell",Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Leaf_Mold\8fbf1dbe-bce8-47a9-98a9-fc7b64576cc7___Crnl_L.Mold 6780.JPG,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Leaf_Mold\970e073d-a091-4be9-9a3a-42374ecfe7c8___Crnl_L.Mold 8627.JPG,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Early_blight\79c34498-d83f-4afd-a339-074b4dbb20bd___RS_Erly.B 8450.JPG,Tomato___Early_blight,29,Tomato,Early Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Spider_mites Two-spotted_spider_mite\ec2742ac-9e83-449c-8f1f-9e53e07d5da5___Com.G_SpM_FL 8526.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites Two-Spotted Spider Mite,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Esca_(Black_Measles)\b3b92217-f193-44c0-be68-af4e037f62b7___FAM_B.Msls 0991.JPG,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\d1a9ea23-47c5-49ee-98e6-1e6b76fca991___Com.G_TgS_FL 9952.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___healthy\0b2ed0b4-a6e1-4fb3-82dc-47f903f3d0a9___JR_HL 9603.JPG,Cherry_(including_sour)___healthy,6,Cherry (Including Sour),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\1742d75f-43fb-402b-a087-dccaa1930220___FAM_L.Blight 1635.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___healthy\87739566-ed1f-4da7-b465-f1c8d464aa5d___JR_HL 4044.JPG,Cherry_(including_sour)___healthy,6,Cherry (Including Sour),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Late_blight\1d05837e-11e4-40a4-8bd5-cfe5ad67365a___RS_LB 5428.JPG,Potato___Late_blight,21,Potato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___Common_rust_\RS_Rust 1842.JPG,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Black_rot\0baabe1e-b188-4c55-8f61-0f484f90c73b___FAM_B.Rot 3532.JPG,Grape___Black_rot,11,Grape,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Cedar_apple_rust\dee4cbf1-9bdd-451a-b1bb-21756fd981e9___FREC_C.Rust 3727.JPG,Apple___Cedar_apple_rust,2,Apple,Cedar Apple Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Esca_(Black_Measles)\70bc78b7-f512-4e4e-b3e3-b9aaf357e947___FAM_B.Msls 3793.JPG,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Black_rot\54a79623-0d67-426d-a689-b88d26c2376c___FAM_B.Rot 0599.JPG,Grape___Black_rot,11,Grape,Black Rot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___healthy\445d268a-415e-41d4-80de-0116fdaca73d___RS_HL 5982.JPG,Apple___healthy,3,Apple,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___healthy\984d59ff-da33-4899-a4d3-eb3d5a0ee002___Rutg._HL 3630.JPG,Peach___healthy,17,Peach,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Leaf_Mold\7922fafa-294f-4a34-999a-040d1a1a1d44___Crnl_L.Mold 6771.JPG,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\311559f0-d5ee-4542-8280-809d1d09e1ad___Com.G_TgS_FL 8099.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Late_blight\d9817cc3-ef03-41e5-8892-1fddd27b7bcc___RS_LB 4878.JPG,Potato___Late_blight,21,Potato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___healthy\eb22c943-98df-44c8-825d-ab436291b9ea___Rutg._HL 3725.JPG,Peach___healthy,17,Peach,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___Bacterial_spot\8fca78c2-75b1-4e89-986e-83837129b8f5___Rutg._Bact.S 1099.JPG,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\53a1a1ee-09cc-4393-b255-6f808e2a4802___Com.G_TgS_FL 9850.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\d2d20c95-1a0d-49cf-aa4d-0148c78354e2___RS_HL 3042.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Strawberry___Leaf_scorch\771dd036-852e-4e99-83c4-900bf47f2204___RS_L.Scorch 1018.JPG,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Apple_scab\f0963f8c-18f5-42db-853a-8d52d40d8c07___FREC_Scab 2956.JPG,Apple___Apple_scab,0,Apple,Apple Scab,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Cedar_apple_rust\f416a057-5518-4df4-8c12-660cd636166c___FREC_C.Rust 4412.JPG,Apple___Cedar_apple_rust,2,Apple,Cedar Apple Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Late_blight\d5f14365-91a1-41e4-95a5-9ae88c3ff4d6___RS_LB 5163.JPG,Potato___Late_blight,21,Potato,Late Blight,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___Bacterial_spot\7fb9aaff-6871-44f7-8957-e0c05fee5e2d___NREC_B.Spot 9140.JPG","Pepper,_bell___Bacterial_spot",18,"Pepper, Bell",Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Blueberry___healthy\17a08908-c42f-421e-a415-de60f29b9a8b___RS_HL 4903.JPG,Blueberry___healthy,4,Blueberry,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___Bacterial_spot\28a75920-daa9-4cd8-926a-6c2813f213f8___Rut._Bact.S 3437.JPG,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\c5eec324-acc7-477a-984f-ae9b8b1636df___CREC_HLB 4519.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Late_blight\02212653-e92b-49aa-96b7-9497af51e502___RS_LB 3151.JPG,Potato___Late_blight,21,Potato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___Bacterial_spot\d223a48c-2075-4645-965b-50af1fcf6823___Rut._Bact.S 1463.JPG,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_mosaic_virus\2370fa79-6f15-4ae5-a3cb-2d585a0043c2___PSU_CG 2178.JPG,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Strawberry___healthy\08ac4a71-35c5-45c5-8e49-20427b6e53db___RS_HL 4362.JPG,Strawberry___healthy,27,Strawberry,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\357e7fb6-0d3f-44f5-9f13-ae84759da804___UF.GRC_BS_Lab Leaf 0525.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___healthy\0eeb924f-88db-44e6-a278-e016fa2d25a4___JR_HL 8016.JPG","Pepper,_bell___healthy",19,"Pepper, Bell",Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Squash___Powdery_mildew\809a99b4-cd52-4589-989b-116a22e6b021___MD_Powd.M 0463.JPG,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\ea5d158c-131f-48a2-bf2e-c49d730cbd34___UF.Citrus_HLB_Lab 0310.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___Bacterial_spot\2e75c3a9-406e-4afa-a3f5-d9a686776539___Rutg._Bact.S 2217.JPG,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___Bacterial_spot\49078602-faa9-4f0b-8828-eab7ef165fde___Rut._Bact.S 0966.JPG,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Early_blight\9d2bc87f-f309-41a4-a533-569456706e2b___RS_Erly.B 6367.JPG,Tomato___Early_blight,29,Tomato,Early Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Early_blight\28d9f1bd-ee80-46e1-b89c-5a855f0c8400___RS_Erly.B 7818.JPG,Tomato___Early_blight,29,Tomato,Early Blight,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___healthy\d009f25f-266f-4369-b6d1-11e5fea7a08f___JR_HL 7816.JPG","Pepper,_bell___healthy",19,"Pepper, Bell",Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Late_blight\0f6eac3b-d674-4c4d-ab3a-88689feec07f___RS_LB 5232.JPG,Potato___Late_blight,21,Potato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Peach___healthy\d0eab616-ab40-476c-ba29-bea7973610f3___Rutg._HL 2445.JPG,Peach___healthy,17,Peach,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\0dc24e61-c636-49e4-9a3d-3aa9a0efb429___GHLB2ES Leaf 69.JPG,Tomato___Late_blight,30,Tomato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\2d85e3b4-48c4-488b-9789-1485b7a19741___RS_HL 5537.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Leaf_Mold\d31448f3-312d-4f30-bb39-c1045b1df616___Crnl_L.Mold 6807.JPG,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___healthy\e225eb60-d018-4014-a4f5-eadd0aad06ef___GH_HL Leaf 438.JPG,Tomato___healthy,37,Tomato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___Common_rust_\RS_Rust 1926.JPG,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___healthy\4b696198-bb02-426d-bcbd-cc00177a0fb7___RS_HL 0093.JPG,Tomato___healthy,37,Tomato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\5299ecc5-d10f-4d27-a4ef-2f418d9e23dc___Com.G_TgS_FL 9973.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Tomato_mosaic_virus\6881c9a5-04b2-41c3-b29f-1ca04bd73967___PSU_CG 2390.JPG,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___healthy\3c96ff43-4d86-4bfd-a450-b4a4ad398c2d___JR_HL 9862.JPG,Cherry_(including_sour)___healthy,6,Cherry (Including Sour),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___healthy\220d849c-1a18-4743-bf5f-a570d2759818___R.S_HL 7911 copy.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\8858dd29-eac0-443a-8213-425bbe223f7e___RS_GLSp 7334.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7,Corn (Maize),Cercospora Leaf Spot Gray Leaf Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\d2e4bb70-7fa8-4ff3-87d7-77b10e0727bc___GCREC_Bact.Sp 3306.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___healthy\6b106a6f-b47f-40a3-8825-f7bfea6163d7___RS_HL 7905.JPG,Apple___healthy,3,Apple,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\841b9730-7ea0-4cae-8735-49f057be9d11___Com.G_TgS_FL 8062.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Target_Spot\9283430c-730c-4436-a57a-b49471817fd5___Com.G_TgS_FL 9941.JPG,Tomato___Target_Spot,34,Tomato,Target Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\0e94696b-3e0d-4d4c-a712-01197e228cf1___UF.GRC_BS_Lab Leaf 8641.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Spider_mites Two-spotted_spider_mite\d58b9f9a-d62c-44c4-8a76-dba4ccc7fca8___Com.G_SpM_FL 9562.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites Two-Spotted Spider Mite,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\35a38438-51b5-4488-b7fd-da003fa30943___UF.Citrus_HLB_Lab 9786.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\090e981e-4e75-48db-806d-c28c970f3c9a___UF.GRC_BS_Lab Leaf 9256.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Apple___Black_rot\93f9f8ea-31c2-412f-b3c4-49ee75312d76___JR_FrgE.S 2978.JPG,Apple___Black_rot,1,Apple,Black Rot,False
"D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Pepper,_bell___healthy\2853ccb3-5c5e-49b9-a2ff-988224505f23___JR_HL 7851.JPG","Pepper,_bell___healthy",19,"Pepper, Bell",Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Soybean___healthy\a035aa02-f01d-4a0e-ad5b-5be516172056___RS_HL 6818.JPG,Soybean___healthy,24,Soybean,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Late_blight\c0a69909-e94c-4155-a008-20b5445c56d7___RS_LB 3909.JPG,Potato___Late_blight,21,Potato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Early_blight\758b39d7-12bc-401f-b280-2c8435a02f43___RS_Early.B 6839.JPG,Potato___Early_blight,20,Potato,Early Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___healthy\45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL 1946.JPG,Potato___healthy,22,Potato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\d262bdfa-45b5-4166-a1e2-38c4cf79534d___FAM_L.Blight 4709.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Leaf_Mold\8989f67e-ccc0-4d37-a950-59d3a69856fe___Crnl_L.Mold 7175.JPG,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\9029b453-c7c1-4c80-9033-72b650866290___GHLB2 Leaf 160.1.JPG,Tomato___Late_blight,30,Tomato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___Early_blight\129b1c3a-4f7d-4c45-ae03-2a4c3eb17dd4___RS_Early.B 7413.JPG,Potato___Early_blight,20,Potato,Early Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Septoria_leaf_spot\6a04517f-4377-4f85-a0de-96cdf3491896___Matt.S_CG 6236.JPG,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Bacterial_spot\411860f2-2474-462d-83ea-ab11e3f5afe6___GCREC_Bact.Sp 3373.JPG,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Potato___healthy\2e0b8b4b-e900-408b-b760-730690bbd382___RS_HL 1901.JPG,Potato___healthy,22,Potato,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Corn_(maize)___healthy\ed78d0eb-66a2-4e3c-833e-c8b094bbd322___R.S_HL 5503 copy.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Orange___Haunglongbing_(Citrus_greening)\44365704-e4ab-43e2-8119-e7668285ceb5___CREC_HLB 5660.JPG,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Grape___healthy\18db578d-ab6c-4469-8e07-01d8c211a91f___Mt.N.V_HL 8983.JPG,Grape___healthy,14,Grape,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Tomato___Late_blight\3be006f1-7062-47da-a375-8fb7fedb77c0___RS_Late.B 6229.JPG,Tomato___Late_blight,30,Tomato,Late Blight,False
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Strawberry___healthy\26fb9410-2d79-482d-bff7-a6210dda4c07___RS_HL 1746.JPG,Strawberry___healthy,27,Strawberry,Healthy,True
D:\Major Project sem 6 spit - Copy\Smart_Agri_Assistant\data\external\plantvillage dataset\color\Cherry_(including_sour)___Powdery_mildew\6c194f25-d1cb-48b1-908e-e6a66a0f6ed2___FREC_Pwd.M 5008.JPG,Cherry_(including_sour)___Powdery_mildew,5,Cherry (Including Sour),Powdery Mildew,False
